
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   Tempo 155
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out #5"
BA   72   CR     2+1/2   TR  7   CH 10   NT  D           11/48   voff=98
BA   72   CR     2+3/4   TR  7   CH 10   NT  B---        11/48   voff=98
BA   72   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   72   CR     2+3/4   TR  7   CH 10   NT  Eb          11/48   voff=98
BA   72   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   72   CR         3   TR  7   CH 10   NT  F#--        23/48   voff=98
BA   72   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   72   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   72   CR         3   TR  7   CH 10   NT  F--         11/48   voff=98
BA   72   CR         3   TR  7   CH 10   NT  E--         11/48   voff=98
BA   72   CR     3+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   72   CR     3+1/4   TR  7   CH 10   NT  F--         11/48   voff=98
BA   72   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   72   CR     3+1/2   TR  7   CH 10   NT  Bb--        23/48   voff=98
BA   72   CR     3+1/2   TR  7   CH 10   NT  D--         11/48   voff=98
BA   72   CR     3+1/2   TR  7   CH 10   NT  F--         11/48   voff=98
BA   72   CR     3+3/4   TR  7   CH 10   NT  E--         11/48   voff=98

BA   73   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   73   CR         0   TR  7   CH 10   NT  D--         11/48   von=13   voff=13
BA   73   CR         0   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   73   CR         0   TR  7   CH 10   NT  B---        11/48   von=94   voff=98
BA   73   CR       1/4   TR  7   CH 10   NT  D--         11/48   von=10   voff=10
BA   73   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   73   CR       1/2   TR  7   CH 10   NT  D--         11/48   von=17   voff=17
BA   73   CR       1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   73   CR       1/2   TR  7   CH 10   NT  F#--        11/48   voff=98
BA   73   CR       3/4   TR  7   CH 10   NT  D--         11/48   von=26   voff=26
BA   73   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   73   CR         1   TR  7   CH 10   NT  D--         11/48   von=31   voff=31
BA   73   CR         1   TR  7   CH 10   NT  B---        11/48   von=98   voff=94
BA   73   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   73   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   73   CR         1   TR  7   CH 10   NT  E---        11/48   von=98   voff=98
BA   73   CR         1   TR  7   CH 10   NT  B---        11/48   von=94   voff=94
BA   73   CR     1+1/4   TR  7   CH 10   NT  D--         11/48   von=39   voff=39
BA   73   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   73   CR     1+1/2   TR  7   CH 10   NT  D--         11/48   von=47   voff=47
BA   73   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   73   CR     1+1/2   TR  7   CH 10   NT  F#--        11/48   voff=98
BA   73   CR     1+3/4   TR  7   CH 10   NT  D--         11/48   von=53   voff=53
BA   73   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   73   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   73   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   73   CR         2   TR  7   CH 10   NT  D--         11/48   von=57   voff=57
BA   73   CR         2   TR  7   CH 10   NT  B---        11/48   von=98   voff=94
BA   73   CR         2   TR  7   CH 10   NT  B---        11/48   von=94   voff=94
BA   73   CR     2+1/4   TR  7   CH 10   NT  D--         11/48   von=61   voff=61
BA   73   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   73   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   73   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   73   CR     2+1/2   TR  7   CH 10   NT  D--         11/48   von=70   voff=70
BA   73   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   73   CR     2+1/2   TR  7   CH 10   NT  F#--        11/48   voff=98
BA   73   CR     2+3/4   TR  7   CH 10   NT  D--         11/48   von=78   voff=78
BA   73   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   73   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   73   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   73   CR         3   TR  7   CH 10   NT  D--         11/48   von=81   voff=81
BA   73   CR         3   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   73   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   73   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   73   CR         3   TR  7   CH 10   NT  E---        11/48   von=98   voff=98
BA   73   CR         3   TR  7   CH 10   NT  B---        11/48   von=94   voff=98
BA   73   CR     3+1/4   TR  7   CH 10   NT  D--         11/48   von=91   voff=91
BA   73   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   73   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   73   CR     3+1/2   TR  7   CH 10   NT  D--         11/48   von=108   voff=108
BA   73   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   73   CR     3+1/2   TR  7   CH 10   NT  F#--        11/48   voff=98
BA   73   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=121
BA   73   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   von=121   voff=121

BA   74   CR         0   TR  2   CH  4   NT  C#        3+47/48   von=98   voff=98
BA   74   CR         0   TR  2   CH  4   NT  E         3+47/48   voff=98
BA   74   CR         0   TR  2   CH  4   NT  A         3+47/48   voff=98
BA   74   CR         0   TR  2   CH  4   NT  A-        3+47/48   voff=98
BA   74   CR         0   TR  5   CH  1   NT  C#''        23/48   von=98   voff=98
BA   74   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   74   CR         0   TR  7   CH 10   NT  B---        11/48   von=98   voff=98
BA   74   CR       1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   74   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   74   CR       1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   74   CR         1   TR  5   CH  1   NT  A'          23/48   voff=98
BA   74   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   74   CR         1   TR  7   CH 10   NT  B---        11/48   voff=98
BA   74   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   74   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   74   CR     1+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   74   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   74   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   74   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   74   CR         2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   74   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   74   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   74   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   74   CR     2+1/2   TR  5   CH  1   NT  A'          23/48   voff=98
BA   74   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   74   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   74   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   74   CR         3   TR  5   CH  1   NT  E'          23/48   voff=98
BA   74   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   74   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   74   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   74   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   74   CR     3+1/2   TR  5   CH  1   NT  A'          23/48   voff=98
BA   74   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   74   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   74   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=98

BA   75   CR         0   TR  2   CH  4   NT  B-        3+47/48   voff=98
BA   75   CR         0   TR  2   CH  4   NT  G#-       3+47/48   voff=98
BA   75   CR         0   TR  2   CH  4   NT  E-        3+47/48   voff=98
BA   75   CR         0   TR  2   CH  4   NT  E         3+47/48   von=126   voff=126
BA   75   CR         0   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   75   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   75   CR         0   TR  7   CH 10   NT  B---        11/48   voff=98
BA   75   CR       1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   75   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   75   CR       1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   75   CR         1   TR  5   CH  1   NT  A'          23/48   voff=98
BA   75   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   75   CR         1   TR  7   CH 10   NT  B---        11/48   voff=98
BA   75   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   75   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   75   CR     1+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   75   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   75   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   75   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   75   CR         2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   75   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   75   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   75   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   75   CR     2+1/2   TR  5   CH  1   NT  A'          23/48   voff=98
BA   75   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   75   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   75   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   75   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   75   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   75   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   75   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   75   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   75   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   75   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=98

BA   76   CR         0   TR  2   CH  4   NT  F#        3+47/48   voff=126
BA   76   CR         0   TR  2   CH  4   NT  C#        3+47/48   voff=126
BA   76   CR         0   TR  2   CH  4   NT  A-        3+47/48   voff=126
BA   76   CR         0   TR  2   CH  4   NT  F#-       3+47/48   voff=126
BA   76   CR         0   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   76   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   76   CR         0   TR  7   CH 10   NT  B---        11/48   voff=98
BA   76   CR       1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   76   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   76   CR       1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   76   CR         1   TR  5   CH  1   NT  A'          23/48   voff=98
BA   76   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   76   CR         1   TR  7   CH 10   NT  B---        11/48   voff=98
BA   76   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   76   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   76   CR     1+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   76   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   76   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   76   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   76   CR         2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   76   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   76   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   76   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   76   CR     2+1/2   TR  5   CH  1   NT  A'          23/48   voff=98
BA   76   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   76   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   76   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   76   CR         3   TR  5   CH  1   NT  F#'         23/48   voff=98
BA   76   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   76   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   76   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   76   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   76   CR     3+1/2   TR  5   CH  1   NT  A'          23/48   voff=98
BA   76   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   76   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   76   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=98

BA   77   CR         0   TR  2   CH  4   NT  D         3+47/48   voff=126
BA   77   CR         0   TR  2   CH  4   NT  A-        3+47/48   voff=126
BA   77   CR         0   TR  2   CH  4   NT  F#-       3+47/48   voff=126
BA   77   CR         0   TR  2   CH  4   NT  D-        3+47/48   voff=126
BA   77   CR         0   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   77   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   77   CR         0   TR  7   CH 10   NT  B---        11/48   voff=98
BA   77   CR       1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   77   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   77   CR       1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   77   CR         1   TR  5   CH  1   NT  A'          23/48   voff=98
BA   77   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   77   CR         1   TR  7   CH 10   NT  B---        11/48   voff=98
BA   77   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   77   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   77   CR     1+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   77   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   77   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   77   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   77   CR         2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   77   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   77   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   77   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   77   CR     2+1/2   TR  5   CH  1   NT  A'          47/48   voff=98
BA   77   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   77   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   77   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   77   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   77   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   77   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   77   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   77   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   77   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
BA   77   CR     3+3/4   TR  7   CH 10   NT  D--         11/48   voff=98

BA   78   CR         0   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   78   CR         0   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   78   CR         0   TR  7   CH 10   NT  B---        11/48   voff=98
BA   78   CR       1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   78   CR       1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   78   CR       1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   78   CR         1   TR  5   CH  1   NT  Bb'         23/48   voff=98
BA   78   CR         1   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   78   CR         1   TR  7   CH 10   NT  B---        11/48   voff=98
BA   78   CR         1   TR  7   CH 10   NT  E---        11/48   voff=98
BA   78   CR         1   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   78   CR     1+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   78   CR     1+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   78   CR     1+1/2   TR  7   CH 10   NT  F#-         11/48   von=98   voff=98
BA   78   CR     1+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   78   CR         2   TR  5   CH  1   NT  C''         23/48   voff=98
BA   78   CR         2   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   78   CR         2   TR  7   CH 10   NT  B---        11/48   voff=98
BA   78   CR     2+1/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   78   CR     2+1/2   TR  5   CH  1   NT  B'          23/48   voff=98
BA   78   CR     2+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   78   CR     2+1/2   TR  7   CH 10   NT  F#-         11/48   voff=98
BA   78   CR     2+3/4   TR  7   CH 10   NT  C#--        11/48   voff=98
BA   78   CR         3   TR  5   CH  1   NT  D''         23/48   voff=98
BA   78   CR         3   TR  6   CH 10   NT  G#--        23/48   voff=98
BA   78   CR         3   TR  7   CH 10   NT  B---        11/48   voff=98
BA   78   CR         3   TR  7   CH 10   NT  E---        11/48   voff=98
BA   78   CR         3   TR  7   CH 10   NT  E--         11/48   von=121   voff=121
BA   78   CR     3+1/2   TR  5   CH  1   NT  C#''        23/48   voff=98
BA   78   CR     3+1/2   TR  6   CH 10   NT  Bb--        23/48   voff=98
BA   78   CR     3+1/2   TR  7   CH 10   NT  C#--        11/48   von=98   voff=98
