
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tremelo Strings Pan Right"
BA   34   CR   1+59/96   TR 12   CH 12   ST &BB &0A &25
BA   34   CR   1+59/96   TR 15   CH 15   Channel volume 10
BA   34   CR     1+5/8   TR  6   CH  6   NT  C#-         59/96   von=84   voff=84
BA   34   CR     1+5/8   TR 11   CH 11   ST &BA &0A &45
BA   34   CR     1+5/8   TR 11   CH 11   ST &EA &5B &3D
BA   34   CR     1+5/8   TR 12   CH 12   ST &BB &0A &24
BA   34   CR     1+5/8   TR 13   CH 13   Channel volume 14
BA   34   CR   1+61/96   TR 11   CH 11   ST &BA &0A &46
BA   34   CR   1+61/96   TR 12   CH 12   ST &BB &0A &23
BA   34   CR   1+31/48   TR 10   CH 10   Channel volume 14
BA   34   CR   1+31/48   TR 11   CH 11   ST &BA &0A &47
BA   34   CR   1+31/48   TR 12   CH 12   ST &BB &0A &22
BA   34   CR   1+21/32   TR 11   CH 11   ST &BA &0A &48
BA   34   CR   1+21/32   TR 12   CH 12   ST &BB &0A &21
BA   34   CR     1+2/3   TR 11   CH 11   Channel volume 14
BA   34   CR     1+2/3   TR 11   CH 11   ST &BA &0A &49
BA   34   CR     1+2/3   TR 11   CH 11   ST &EA &54 &3D
BA   34   CR     1+2/3   TR 12   CH 12   ST &BB &0A &20
BA   34   CR     1+2/3   TR 12   CH 12   Channel volume 14
BA   34   CR   1+65/96   TR 12   CH 12   ST &BB &0A &1F
BA   34   CR   1+11/16   TR 11   CH 11   ST &BA &0A &4A
BA   34   CR   1+11/16   TR 12   CH 12   ST &BB &0A &1E
BA   34   CR   1+67/96   TR 11   CH 11   ST &BA &0A &4B
BA   34   CR   1+67/96   TR 11   CH 11   ST &EA &4D &3D
BA   34   CR   1+67/96   TR 12   CH 12   ST &BB &0A &1D
BA   34   CR   1+67/96   TR 14   CH 14   Channel volume 16
BA   34   CR   1+17/24   TR 11   CH 11   ST &BA &0A &4C
BA   34   CR   1+17/24   TR 12   CH 12   ST &BB &0A &1C
BA   34   CR   1+23/32   TR  6   CH  6   Channel volume 9
BA   34   CR   1+23/32   TR 11   CH 11   ST &BA &0A &4D
BA   34   CR   1+23/32   TR 12   CH 12   ST &BB &0A &1B
BA   34   CR   1+35/48   TR 11   CH 11   ST &BA &0A &4E
BA   34   CR   1+35/48   TR 12   CH 12   ST &BB &0A &1A
BA   34   CR   1+71/96   TR 11   CH 11   ST &BA &0A &4F
BA   34   CR   1+71/96   TR 11   CH 11   ST &EA &46 &3D
BA   34   CR   1+71/96   TR 12   CH 12   ST &BB &0A &19
BA   34   CR     1+3/4   TR  6   CH  6   NT  G--         59/96   von=85   voff=85
BA   34   CR     1+3/4   TR  6   CH  6   NT  G#-         59/96   voff=85
BA   34   CR     1+3/4   TR  7   CH  7   Channel volume 9
BA   34   CR     1+3/4   TR  8   CH  8   Channel volume 9
BA   34   CR     1+3/4   TR 10   CH 10   NT  A---        23/96   von=43   voff=43
BA   34   CR     1+3/4   TR 11   CH 11   ST &BA &0A &50
BA   34   CR     1+3/4   TR 12   CH 12   ST &EB &0C &3F
BA   34   CR     1+3/4   TR 12   CH 12   ST &BB &0A &18
BA   34   CR   1+73/96   TR 12   CH 12   ST &BB &0A &17
BA   34   CR   1+37/48   TR 11   CH 11   ST &BA &0A &51
BA   34   CR   1+37/48   TR 12   CH 12   ST &BB &0A &16
BA   34   CR   1+25/32   TR 11   CH 11   ST &BA &0A &52
BA   34   CR   1+25/32   TR 11   CH 11   ST &EA &40 &3D
BA   34   CR   1+25/32   TR 12   CH 12   ST &BB &0A &15
BA   34   CR   1+19/24   TR 11   CH 11   ST &BA &0A &53
BA   34   CR   1+19/24   TR 12   CH 12   ST &BB &0A &14
BA   34   CR   1+19/24   TR 13   CH 13   Channel volume 13
BA   34   CR   1+77/96   TR 11   CH 11   ST &BA &0A &54
BA   34   CR   1+77/96   TR 12   CH 12   ST &BB &0A &13
BA   34   CR   1+13/16   TR 10   CH 10   Channel volume 13
BA   34   CR   1+13/16   TR 11   CH 11   ST &BA &0A &55
BA   34   CR   1+13/16   TR 12   CH 12   ST &BB &0A &12
BA   34   CR   1+79/96   TR 11   CH 11   ST &BA &0A &56
BA   34   CR   1+79/96   TR 11   CH 11   ST &EA &39 &3D
BA   34   CR   1+79/96   TR 12   CH 12   ST &BB &0A &11
BA   34   CR     1+5/6   TR 11   CH 11   Channel volume 13
BA   34   CR     1+5/6   TR 11   CH 11   ST &BA &0A &57
BA   34   CR     1+5/6   TR 12   CH 12   ST &BB &0A &10
BA   34   CR     1+5/6   TR 12   CH 12   Channel volume 13
BA   34   CR   1+27/32   TR 12   CH 12   ST &BB &0A &0F
BA   34   CR   1+27/32   TR 14   CH 14   Channel volume 15
BA   34   CR   1+41/48   TR 11   CH 11   ST &BA &0A &58
BA   34   CR   1+41/48   TR 12   CH 12   ST &BB &0A &0E
BA   34   CR   1+41/48   TR 15   CH 15   Channel volume 9
BA   34   CR   1+83/96   TR 11   CH 11   ST &BA &0A &59
BA   34   CR   1+83/96   TR 11   CH 11   ST &EA &32 &3D
BA   34   CR   1+83/96   TR 12   CH 12   ST &BB &0A &0D
BA   34   CR     1+7/8   TR 11   CH 11   ST &BA &0A &5A
BA   34   CR     1+7/8   TR 12   CH 12   ST &EB &78 &3E
BA   34   CR     1+7/8   TR 12   CH 12   ST &BB &0A &0C
BA   34   CR   1+85/96   TR 11   CH 11   ST &BA &0A &5B
BA   34   CR   1+43/48   TR 11   CH 11   ST &BA &0A &5C
BA   34   CR   1+43/48   TR 12   CH 12   ST &BB &0A &0D
BA   34   CR   1+29/32   TR 11   CH 11   ST &BA &0A &5D
BA   34   CR   1+29/32   TR 11   CH 11   ST &EA &2B &3D
BA   34   CR   1+29/32   TR 12   CH 12   ST &BB &0A &0E
BA   34   CR   1+11/12   TR 11   CH 11   ST &BA &0A &5E
BA   34   CR   1+11/12   TR 12   CH 12   ST &BB &0A &0F
BA   34   CR   1+15/16   TR 11   CH 11   ST &BA &0A &5F
BA   34   CR   1+15/16   TR 12   CH 12   ST &BB &0A &10
BA   34   CR   1+91/96   TR 11   CH 11   ST &BA &0A &60
BA   34   CR   1+91/96   TR 11   CH 11   ST &EA &24 &3D
BA   34   CR   1+91/96   TR 12   CH 12   ST &BB &0A &11
BA   34   CR   1+23/24   TR 11   CH 11   ST &BA &0A &61
BA   34   CR   1+23/24   TR 12   CH 12   ST &BB &0A &12
BA   34   CR   1+23/24   TR 13   CH 13   Channel volume 12
BA   34   CR   1+31/32   TR  6   CH  6   Channel volume 8
BA   34   CR   1+31/32   TR 11   CH 11   ST &BA &0A &62
BA   34   CR   1+31/32   TR 12   CH 12   ST &BB &0A &13
BA   34   CR   1+47/48   TR 10   CH 10   Channel volume 12
BA   34   CR   1+47/48   TR 11   CH 11   ST &BA &0A &63
BA   34   CR   1+95/96   TR 11   CH 11   ST &BA &0A &64
BA   34   CR   1+95/96   TR 11   CH 11   ST &EA &1E &3D
BA   34   CR   1+95/96   TR 12   CH 12   ST &BB &0A &14
BA   34   CR   1+95/96   TR 14   CH 14   Channel volume 14
BA   34   CR         2   TR  6   CH  6   NT  Bb--        59/96   von=81   voff=81
BA   34   CR         2   TR  7   CH  7   Channel volume 8
BA   34   CR         2   TR  7   CH  7   NT  F           23/96   von=116   voff=116
BA   34   CR         2   TR  8   CH  8   Channel volume 8
BA   34   CR         2   TR  8   CH  8   NT  F           23/96   von=116   voff=116
BA   34   CR         2   TR 10   CH 10   NT  A---        23/96   von=67   voff=67
BA   34   CR         2   TR 11   CH 11   Channel volume 12
BA   34   CR         2   TR 11   CH 11   ST &BA &0A &65
BA   34   CR         2   TR 12   CH 12   ST &EB &63 &3E
BA   34   CR         2   TR 12   CH 12   ST &BB &0A &15
BA   34   CR         2   TR 12   CH 12   Channel volume 12
BA   34   CR         2   TR 13   CH 13   NT  A---        47/96   von=85   voff=85
BA   34   CR    2+1/96   TR 12   CH 12   ST &BB &0A &16
BA   34   CR    2+1/48   TR 11   CH 11   ST &BA &0A &64
BA   34   CR    2+1/48   TR 11   CH 11   ST &EA &17 &3D
BA   34   CR    2+1/32   TR 11   CH 11   ST &BA &0A &63
BA   34   CR    2+1/32   TR 12   CH 12   ST &BB &0A &17
BA   34   CR    2+1/24   TR 11   CH 11   ST &BA &0A &62
BA   34   CR    2+1/24   TR 12   CH 12   ST &BB &0A &18
BA   34   CR    2+5/96   TR 11   CH 11   ST &BA &0A &61
BA   34   CR    2+5/96   TR 12   CH 12   ST &BB &0A &19
BA   34   CR    2+1/16   TR 11   CH 11   ST &BA &0A &60
BA   34   CR    2+1/16   TR 11   CH 11   ST &EA &10 &3D
BA   34   CR    2+1/16   TR 12   CH 12   ST &BB &0A &1A
BA   34   CR    2+7/96   TR 11   CH 11   ST &BA &0A &5F
BA   34   CR    2+1/12   TR 11   CH 11   ST &BA &0A &5E
BA   34   CR    2+1/12   TR 12   CH 12   ST &BB &0A &1B
BA   34   CR    2+3/32   TR 12   CH 12   ST &BB &0A &1C
BA   34   CR    2+3/32   TR 15   CH 15   Channel volume 8
BA   34   CR    2+5/48   TR 11   CH 11   ST &BA &0A &5D
BA   34   CR    2+5/48   TR 11   CH 11   ST &EA &09 &3D
BA   34   CR    2+5/48   TR 12   CH 12   ST &BB &0A &1D
BA   34   CR   2+11/96   TR 11   CH 11   ST &BA &0A &5C
BA   34   CR   2+11/96   TR 12   CH 12   ST &BB &0A &1E
BA   34   CR     2+1/8   TR  6   CH  6   NT  Bb--        47/96   von=80   voff=81
BA   34   CR     2+1/8   TR 11   CH 11   ST &BA &0A &5B
BA   34   CR     2+1/8   TR 12   CH 12   ST &EB &7F &3E
BA   34   CR   2+13/96   TR 11   CH 11   ST &BA &0A &5A
BA   34   CR   2+13/96   TR 12   CH 12   ST &BB &0A &1F
BA   34   CR   2+13/96   TR 13   CH 13   Channel volume 11
BA   34   CR   2+13/96   TR 14   CH 14   Channel volume 13
BA   34   CR    2+7/48   TR 11   CH 11   ST &BA &0A &59
BA   34   CR    2+7/48   TR 11   CH 11   ST &EA &02 &3D
BA   34   CR    2+7/48   TR 12   CH 12   ST &BB &0A &20
BA   34   CR    2+5/32   TR 10   CH 10   Channel volume 11
BA   34   CR    2+5/32   TR 11   CH 11   ST &BA &0A &58
BA   34   CR    2+5/32   TR 12   CH 12   ST &BB &0A &21
BA   34   CR     2+1/6   TR 11   CH 11   Channel volume 11
BA   34   CR     2+1/6   TR 11   CH 11   ST &BA &0A &57
BA   34   CR     2+1/6   TR 12   CH 12   Channel volume 11
BA   34   CR   2+17/96   TR 11   CH 11   ST &BA &0A &56
BA   34   CR   2+17/96   TR 12   CH 12   ST &BB &0A &22
BA   34   CR    2+3/16   TR 11   CH 11   ST &EA &7B &3C
BA   34   CR    2+3/16   TR 12   CH 12   ST &BB &0A &23
BA   34   CR   2+19/96   TR 11   CH 11   ST &BA &0A &55
BA   34   CR   2+19/96   TR 12   CH 12   ST &BB &0A &24
BA   34   CR    2+5/24   TR 11   CH 11   ST &BA &0A &54
BA   34   CR    2+5/24   TR 12   CH 12   ST &BB &0A &25
BA   34   CR    2+7/32   TR 11   CH 11   ST &BA &0A &53
BA   34   CR   2+11/48   TR  6   CH  6   Channel volume 7
BA   34   CR   2+11/48   TR 11   CH 11   ST &BA &0A &52
BA   34   CR   2+11/48   TR 11   CH 11   ST &EA &75 &3C
BA   34   CR   2+11/48   TR 12   CH 12   ST &BB &0A &26
BA   34   CR   2+23/96   TR 11   CH 11   ST &BA &0A &51
BA   34   CR   2+23/96   TR 12   CH 12   ST &BB &0A &27
BA   34   CR     2+1/4   TR  7   CH  7   Channel volume 7
BA   34   CR     2+1/4   TR  8   CH  8   Channel volume 7
BA   34   CR     2+1/4   TR 10   CH 10   NT  C#--        23/96   von=103   voff=103
BA   34   CR     2+1/4   TR 10   CH 10   NT  A---        23/96   von=42   voff=42
BA   34   CR     2+1/4   TR 11   CH 11   ST &BA &0A &50
BA   34   CR     2+1/4   TR 12   CH 12   ST &EB &06 &3F
BA   34   CR     2+1/4   TR 12   CH 12   ST &BB &0A &28
BA   34   CR     2+1/4   TR 14   CH 14   NT  B'          11/96   von=62   voff=62
BA   34   CR     2+1/4   TR 14   CH 14   NT  Eb''        11/96   von=81   voff=81
BA   34   CR     2+1/4   TR 14   CH 14   NT  Eb'         11/96   voff=81
BA   34   CR   2+25/96   TR 11   CH 11   ST &BA &0A &4F
BA   34   CR   2+13/48   TR 11   CH 11   ST &BA &0A &4E
BA   34   CR   2+13/48   TR 11   CH 11   ST &EA &6E &3C
BA   34   CR   2+13/48   TR 12   CH 12   ST &BB &0A &29
BA   34   CR   2+13/48   TR 14   CH 14   Channel volume 12
BA   34   CR    2+9/32   TR 12   CH 12   ST &BB &0A &2A
BA   34   CR    2+7/24   TR 11   CH 11   ST &BA &0A &4D
BA   34   CR    2+7/24   TR 12   CH 12   ST &BB &0A &2B
BA   34   CR   2+29/96   TR 11   CH 11   ST &BA &0A &4C
BA   34   CR   2+29/96   TR 12   CH 12   ST &BB &0A &2C
BA   34   CR   2+29/96   TR 13   CH 13   Channel volume 10
BA   34   CR    2+5/16   TR 11   CH 11   ST &BA &0A &4B
BA   34   CR    2+5/16   TR 11   CH 11   ST &EA &67 &3C
BA   34   CR   2+31/96   TR 10   CH 10   Channel volume 10
BA   34   CR   2+31/96   TR 11   CH 11   ST &BA &0A &4A
BA   34   CR   2+31/96   TR 12   CH 12   ST &BB &0A &2D
BA   34   CR     2+1/3   TR 11   CH 11   Channel volume 10
BA   34   CR     2+1/3   TR 11   CH 11   ST &BA &0A &49
BA   34   CR     2+1/3   TR 12   CH 12   ST &BB &0A &2E
BA   34   CR     2+1/3   TR 12   CH 12   Channel volume 10
BA   34   CR     2+1/3   TR 15   CH 15   Channel volume 7
BA   34   CR   2+11/32   TR 11   CH 11   ST &BA &0A &48
BA   34   CR   2+11/32   TR 11   CH 11   ST &EA &60 &3C
BA   34   CR   2+11/32   TR 12   CH 12   ST &BB &0A &2F
BA   34   CR   2+17/48   TR 11   CH 11   ST &BA &0A &47
BA   34   CR   2+17/48   TR 12   CH 12   ST &BB &0A &30
BA   34   CR     2+3/8   TR  6   CH  6   NT  G#-         59/96   von=79   voff=79
BA   34   CR     2+3/8   TR 11   CH 11   ST &BA &0A &46
BA   34   CR     2+3/8   TR 12   CH 12   ST &EB &78 &3E
BA   34   CR     2+3/8   TR 12   CH 12   ST &BB &0A &31
BA   34   CR   2+37/96   TR 11   CH 11   ST &BA &0A &45
BA   34   CR   2+37/96   TR 11   CH 11   ST &EA &59 &3C
BA   34   CR   2+37/96   TR 12   CH 12   ST &BB &0A &32
BA   34   CR   2+19/48   TR 11   CH 11   ST &BA &0A &44
BA   34   CR   2+19/48   TR 12   CH 12   ST &BB &0A &33
BA   34   CR   2+13/32   TR 11   CH 11   ST &BA &0A &43
BA   34   CR    2+5/12   TR 11   CH 11   ST &BA &0A &42
BA   34   CR    2+5/12   TR 12   CH 12   ST &BB &0A &34
BA   34   CR    2+5/12   TR 14   CH 14   Channel volume 11
BA   34   CR   2+41/96   TR 11   CH 11   ST &BA &0A &41
BA   34   CR   2+41/96   TR 11   CH 11   ST &EA &52 &3C
BA   34   CR   2+41/96   TR 12   CH 12   ST &BB &0A &35
BA   34   CR    2+7/16   TR 11   CH 11   ST &BA &0A &40
BA   34   CR    2+7/16   TR 12   CH 12   ST &BB &0A &36
BA   34   CR   2+43/96   TR 11   CH 11   ST &BA &0A &3F
BA   34   CR   2+43/96   TR 12   CH 12   ST &BB &0A &37
BA   34   CR   2+15/32   TR 11   CH 11   ST &BA &0A &3E
BA   34   CR   2+15/32   TR 11   CH 11   ST &EA &4C &3C
BA   34   CR   2+15/32   TR 12   CH 12   ST &BB &0A &38
BA   34   CR   2+15/32   TR 13   CH 13   Channel volume 9
BA   34   CR   2+23/48   TR  6   CH  6   Channel volume 6
BA   34   CR   2+23/48   TR 11   CH 11   ST &BA &0A &3D
BA   34   CR   2+23/48   TR 12   CH 12   ST &BB &0A &39
BA   34   CR   2+47/96   TR 10   CH 10   Channel volume 9
BA   34   CR   2+47/96   TR 11   CH 11   ST &BA &0A &3C
BA   34   CR   2+47/96   TR 12   CH 12   ST &BB &0A &3A
BA   34   CR     2+1/2   TR  6   CH  6   NT  D--         59/96   von=77   voff=77
BA   34   CR     2+1/2   TR  6   CH  6   NT  Bb--        11/96   voff=81
BA   34   CR     2+1/2   TR  7   CH  7   Channel volume 6
BA   34   CR     2+1/2   TR  7   CH  7   NT  E           23/96   von=107   voff=107
BA   34   CR     2+1/2   TR  8   CH  8   Channel volume 6
BA   34   CR     2+1/2   TR  8   CH  8   NT  E           23/96   von=107   voff=107
BA   34   CR     2+1/2   TR 10   CH 10   NT  A---        23/96   von=61   voff=61
BA   34   CR     2+1/2   TR 10   CH 10   NT  C#          23/96   von=80   voff=80
BA   34   CR     2+1/2   TR 11   CH 11   Channel volume 9
BA   34   CR     2+1/2   TR 11   CH 11   ST &BA &0A &3B
BA   34   CR     2+1/2   TR 12   CH 12   ST &EB &7F &3E
BA   34   CR     2+1/2   TR 12   CH 12   ST &BB &0A &3B
BA   34   CR     2+1/2   TR 12   CH 12   Channel volume 9
BA   34   CR     2+1/2   TR 13   CH 13   NT  A---        23/96   von=80   voff=80
BA   34   CR     2+1/2   TR 15   CH 15   NT  Eb          11/96   voff=77
BA   34   CR     2+1/2   TR 15   CH 15   NT  Eb-         11/96   voff=77
BA   34   CR     2+1/2   TR 15   CH 15   NT  B-          11/96   von=61   voff=61
BA   34   CR   2+49/96   TR 11   CH 11   ST &BA &0A &3A
BA   34   CR   2+49/96   TR 11   CH 11   ST &EA &45 &3C
BA   34   CR   2+25/48   TR 11   CH 11   ST &BA &0A &39
BA   34   CR   2+25/48   TR 12   CH 12   ST &BB &0A &3C
BA   34   CR   2+17/32   TR 11   CH 11   ST &BA &0A &38
BA   34   CR   2+17/32   TR 12   CH 12   ST &BB &0A &3D
BA   34   CR   2+13/24   TR 11   CH 11   ST &BA &0A &37
BA   34   CR   2+13/24   TR 12   CH 12   ST &BB &0A &3E
BA   34   CR   2+53/96   TR 11   CH 11   ST &EA &3E &3C
BA   34   CR    2+9/16   TR 11   CH 11   ST &BA &0A &36
BA   34   CR    2+9/16   TR 12   CH 12   ST &BB &0A &3F
BA   34   CR    2+9/16   TR 14   CH 14   Channel volume 10
BA   34   CR   2+55/96   TR 11   CH 11   ST &BA &0A &35
BA   34   CR   2+55/96   TR 12   CH 12   ST &BB &0A &40
BA   34   CR   2+55/96   TR 15   CH 15   Channel volume 6
BA   34   CR    2+7/12   TR 11   CH 11   ST &BA &0A &34
BA   34   CR    2+7/12   TR 12   CH 12   ST &BB &0A &41
BA   34   CR   2+19/32   TR 11   CH 11   ST &BA &0A &33
BA   34   CR   2+19/32   TR 11   CH 11   ST &EA &37 &3C
BA   34   CR   2+19/32   TR 12   CH 12   ST &BB &0A &42
BA   34   CR   2+29/48   TR 11   CH 11   ST &BA &0A &32
BA   34   CR   2+59/96   TR 11   CH 11   ST &BA &0A &31
BA   34   CR   2+59/96   TR 12   CH 12   ST &BB &0A &43
BA   34   CR     2+5/8   TR 11   CH 11   ST &BA &0A &30
BA   34   CR     2+5/8   TR 12   CH 12   ST &BB &0A &44
BA   34   CR   2+61/96   TR 11   CH 11   ST &BA &0A &2F
BA   34   CR   2+61/96   TR 11   CH 11   ST &EA &30 &3C
BA   34   CR   2+61/96   TR 12   CH 12   ST &BB &0A &45
BA   34   CR   2+31/48   TR 13   CH 13   Channel volume 8
BA   34   CR   2+21/32   TR 10   CH 10   Channel volume 8
BA   34   CR   2+21/32   TR 11   CH 11   ST &BA &0A &2E
BA   34   CR   2+21/32   TR 12   CH 12   ST &BB &0A &46
BA   34   CR     2+2/3   TR 11   CH 11   Channel volume 8
BA   34   CR     2+2/3   TR 11   CH 11   ST &BA &0A &2D
BA   34   CR     2+2/3   TR 11   CH 11   ST &EA &29 &3C
BA   34   CR     2+2/3   TR 12   CH 12   ST &BB &0A &47
BA   34   CR     2+2/3   TR 12   CH 12   Channel volume 8
BA   34   CR   2+65/96   TR 11   CH 11   ST &BA &0A &2C
BA   34   CR   2+65/96   TR 12   CH 12   ST &BB &0A &48
BA   34   CR   2+11/16   TR 11   CH 11   ST &BA &0A &2B
BA   34   CR   2+11/16   TR 12   CH 12   ST &BB &0A &49
BA   34   CR   2+67/96   TR 11   CH 11   ST &BA &0A &2A
BA   34   CR   2+17/24   TR 11   CH 11   ST &BA &0A &29
BA   34   CR   2+17/24   TR 11   CH 11   ST &EA &23 &3C
BA   34   CR   2+17/24   TR 12   CH 12   ST &BB &0A &4A
BA   34   CR   2+17/24   TR 14   CH 14   Channel volume 9
BA   34   CR   2+23/32   TR 11   CH 11   ST &BA &0A &28
BA   34   CR   2+23/32   TR 12   CH 12   ST &BB &0A &4B
BA   34   CR   2+35/48   TR 12   CH 12   ST &BB &0A &4C
BA   34   CR   2+71/96   TR  6   CH  6   Channel volume 5
BA   34   CR   2+71/96   TR 11   CH 11   ST &BA &0A &27
BA   34   CR   2+71/96   TR 12   CH 12   ST &BB &0A &4D
BA   34   CR     2+3/4   TR  6   CH  6   NT  Eb-         59/96   voff=77
BA   34   CR     2+3/4   TR  7   CH  7   Channel volume 5
BA   34   CR     2+3/4   TR  8   CH  8   Channel volume 5
BA   34   CR     2+3/4   TR 10   CH 10   NT  A---        23/96   von=49   voff=49
BA   34   CR     2+3/4   TR 10   CH 10   NT  C#          23/96   von=76   voff=76
BA   34   CR     2+3/4   TR 11   CH 11   ST &BA &0A &26
BA   34   CR     2+3/4   TR 11   CH 11   ST &EA &1C &3C
BA   34   CR     2+3/4   TR 12   CH 12   ST &EB &06 &3F
BA   34   CR     2+3/4   TR 13   CH 13   NT  A---        23/96   von=75   voff=75
BA   34   CR   2+73/96   TR 11   CH 11   ST &BA &0A &25
BA   34   CR   2+73/96   TR 12   CH 12   ST &BB &0A &4E
BA   34   CR   2+37/48   TR 11   CH 11   ST &BA &0A &24
BA   34   CR   2+37/48   TR 12   CH 12   ST &BB &0A &4F
BA   34   CR   2+25/32   TR 11   CH 11   ST &BA &0A &23
BA   34   CR   2+25/32   TR 12   CH 12   ST &BB &0A &50
BA   34   CR   2+19/24   TR 11   CH 11   ST &BA &0A &22
BA   34   CR   2+19/24   TR 11   CH 11   ST &EA &15 &3C
BA   34   CR   2+77/96   TR 11   CH 11   ST &BA &0A &21
BA   34   CR   2+77/96   TR 12   CH 12   ST &BB &0A &51
BA   34   CR   2+13/16   TR 11   CH 11   ST &BA &0A &20
BA   34   CR   2+13/16   TR 12   CH 12   ST &BB &0A &52
BA   34   CR   2+13/16   TR 13   CH 13   Channel volume 7
BA   34   CR   2+13/16   TR 15   CH 15   Channel volume 5
BA   34   CR   2+79/96   TR 10   CH 10   Channel volume 7
BA   34   CR   2+79/96   TR 12   CH 12   ST &BB &0A &53
BA   34   CR     2+5/6   TR 11   CH 11   Channel volume 7
BA   34   CR     2+5/6   TR 11   CH 11   ST &BA &0A &1F
BA   34   CR     2+5/6   TR 11   CH 11   ST &EA &0E &3C
BA   34   CR     2+5/6   TR 12   CH 12   ST &BB &0A &54
BA   34   CR     2+5/6   TR 12   CH 12   Channel volume 7
BA   34   CR   2+27/32   TR 11   CH 11   ST &BA &0A &1E
BA   34   CR   2+41/48   TR 11   CH 11   ST &BA &0A &1D
BA   34   CR   2+41/48   TR 12   CH 12   ST &BB &0A &55
BA   34   CR   2+41/48   TR 14   CH 14   Channel volume 8
BA   34   CR   2+83/96   TR 11   CH 11   ST &BA &0A &1C
BA   34   CR   2+83/96   TR 12   CH 12   ST &BB &0A &56
BA   34   CR     2+7/8   TR  6   CH  6   NT  Eb--        59/96   von=75   voff=75
BA   34   CR     2+7/8   TR 11   CH 11   ST &BA &0A &1B
BA   34   CR     2+7/8   TR 11   CH 11   ST &EA &07 &3C
BA   34   CR     2+7/8   TR 12   CH 12   ST &BB &0A &57
BA   34   CR   2+85/96   TR 11   CH 11   ST &BA &0A &1A
BA   34   CR   2+43/48   TR 11   CH 11   ST &BA &0A &19
BA   34   CR   2+43/48   TR 12   CH 12   ST &BB &0A &58
BA   34   CR   2+29/32   TR 11   CH 11   ST &BA &0A &18
BA   34   CR   2+29/32   TR 12   CH 12   ST &BB &0A &59
BA   34   CR   2+11/12   TR 11   CH 11   ST &EA &00 &3C
BA   34   CR   2+11/12   TR 12   CH 12   ST &BB &0A &5A
BA   34   CR   2+89/96   TR 11   CH 11   ST &BA &0A &17
BA   34   CR   2+89/96   TR 12   CH 12   ST &BB &0A &5B
BA   34   CR   2+15/16   TR 11   CH 11   ST &BA &0A &16
BA   34   CR   2+91/96   TR 11   CH 11   ST &BA &0A &15
BA   34   CR   2+91/96   TR 12   CH 12   ST &BB &0A &5C
BA   34   CR   2+23/24   TR 11   CH 11   ST &BA &0A &14
BA   34   CR   2+23/24   TR 11   CH 11   ST &EA &7A &3B
BA   34   CR   2+23/24   TR 12   CH 12   ST &BB &0A &5D
BA   34   CR   2+31/32   TR 11   CH 11   ST &BA &0A &13
