
BA    1   CR         0   TR  0   CH 16   Tempo 213
BA    1   CR         0   TR  0   CH 16   Text type 3: ""
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 4, crotchets/32ndnote 76
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Guitar I"
BA  122   CR       1/4   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     13/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      7/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      5/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       1/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     17/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       3/8   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     19/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      5/12   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      7/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     11/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     23/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       1/2   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR     25/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     13/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      9/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      7/12   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     29/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       5/8   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     31/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       2/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     11/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     17/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     35/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR       3/4   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     37/48   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     19/24   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     13/16   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR       5/6   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     41/48   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR       7/8   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     43/48   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     11/12   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     15/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     23/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     47/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         1   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         1   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR    1+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR    1+1/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    1+1/16   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    1+1/12   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    1+5/48   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR     1+1/8   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR    1+7/48   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR     1+1/6   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR    1+3/16   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR    1+5/24   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR   1+11/48   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR     1+1/4   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+13/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    1+7/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    1+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     1+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   1+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     1+3/8   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   1+19/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    1+5/12   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    1+7/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   1+11/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   1+23/48   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     1+1/2   TR  1   CH  1   NT  Bb-             1   voff=80
BA  122   CR     1+1/2   TR  1   CH  1   NT  F-              1   voff=80
BA  122   CR     1+1/2   TR  1   CH  1   NT  Bb--            1   voff=80
BA  122   CR     1+1/2   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR     1+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  122   CR     1+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  122   CR     1+1/2   TR  7   CH 10   NT  E--           1/2   voff=80
BA  122   CR     1+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR   1+25/48   TR  2   CH  4   ST &E3 &00 &42
BA  122   CR   1+13/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    1+9/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    1+7/12   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   1+29/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     1+5/8   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   1+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     1+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   1+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   1+17/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+35/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR     1+3/4   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+37/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+19/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+13/16   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR     1+5/6   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR   1+41/48   TR  2   CH  4   ST &E3 &00 &3E
BA  122   CR     1+7/8   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+43/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+11/12   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+15/16   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+23/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   1+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         2   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR    2+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR    2+1/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+1/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+1/12   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+5/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     2+1/8   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+7/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     2+1/6   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+3/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+5/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+11/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     2+1/4   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+13/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+7/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR    2+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     2+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     2+3/8   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+19/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    2+5/12   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    2+7/16   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+11/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+23/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR     2+1/2   TR  1   CH  1   NT  Bb-             1   voff=80
BA  122   CR     2+1/2   TR  1   CH  1   NT  F-              1   voff=80
BA  122   CR     2+1/2   TR  1   CH  1   NT  Bb--            1   voff=80
BA  122   CR     2+1/2   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR     2+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  122   CR     2+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR   2+25/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+13/24   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    2+9/16   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR    2+7/12   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+29/48   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR     2+5/8   TR  2   CH  4   ST &E3 &00 &3F
BA  122   CR   2+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     2+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+17/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+35/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     2+3/4   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+37/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+19/24   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+13/16   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     2+5/6   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+41/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR     2+7/8   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+43/48   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+11/12   TR  2   CH  4   ST &E3 &00 &41
BA  122   CR   2+15/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+23/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR   2+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         3   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         3   TR  2   CH  3   NT  Bb              1   voff=80
BA  122   CR         3   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  122   CR         3   TR  7   CH 10   NT  E--           1/2   voff=80
BA  122   CR         3   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR     3+1/2   TR  1   CH  1   NT  Bb-           1/2   voff=80
BA  122   CR     3+1/2   TR  1   CH  1   NT  F-            1/2   voff=80
BA  122   CR     3+1/2   TR  1   CH  1   NT  Bb--          1/2   voff=80
BA  122   CR     3+1/2   TR  3   CH  5   NT  Bb---         1/2   voff=80
BA  122   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  123   CR         0   TR  1   CH  1   NT  C           1+1/2   voff=80
BA  123   CR         0   TR  1   CH  1   NT  G-          1+1/2   voff=80
BA  123   CR         0   TR  1   CH  1   NT  C-          1+1/2   voff=80
BA  123   CR         0   TR  2   CH  4   NT  C'              3   voff=80
BA  123   CR         0   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         0   TR  3   CH  5   NT  C--         1+1/2   voff=80
BA  123   CR         0   TR  4   CH  7   NT  C'              4   voff=80
BA  123   CR         0   TR  4   CH  7   NT  G               4   voff=80
BA  123   CR         0   TR  4   CH  7   NT  C               4   voff=80
BA  123   CR         0   TR  7   CH 10   NT  C#-           1/2   voff=80
BA  123   CR         0   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR      1/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      1/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      1/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      1/12   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      5/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/8   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      7/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/6   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      3/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      5/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     11/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/4   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     13/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      7/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      5/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     17/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       3/8   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     19/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      5/12   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      7/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     11/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     23/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/2   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR     25/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     13/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      9/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR      7/12   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     29/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       5/8   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     31/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR       2/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     11/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     17/24   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     35/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR       3/4   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     37/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     19/24   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     13/16   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR       5/6   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     41/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR       7/8   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     43/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     11/12   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     15/16   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     23/24   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     47/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         1   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         1   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR    1+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR    1+1/24   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR    1+1/16   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR    1+1/12   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    1+5/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     1+1/8   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    1+7/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     1+1/6   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    1+3/16   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    1+5/24   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+11/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     1+1/4   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+13/48   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR    1+7/24   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR    1+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     1+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   1+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     1+3/8   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   1+19/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR    1+5/12   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    1+7/16   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   1+11/24   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   1+23/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     1+1/2   TR  1   CH  1   NT  C               1   voff=80
BA  123   CR     1+1/2   TR  1   CH  1   NT  G-              1   voff=80
BA  123   CR     1+1/2   TR  1   CH  1   NT  C-              1   voff=80
BA  123   CR     1+1/2   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     1+1/2   TR  3   CH  5   NT  C--             1   voff=80
BA  123   CR     1+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  123   CR     1+1/2   TR  7   CH 10   NT  E--           1/2   voff=80
BA  123   CR     1+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR   1+25/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   1+13/24   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    1+9/16   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    1+7/12   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   1+29/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     1+5/8   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   1+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     1+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   1+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   1+17/24   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR   1+35/48   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR     1+3/4   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+37/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+19/24   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+13/16   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     1+5/6   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+41/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     1+7/8   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+43/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+11/12   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   1+15/16   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR   1+23/24   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR   1+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         2   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR    2+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR    2+1/24   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR    2+1/16   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR    2+1/12   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    2+5/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     2+1/8   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    2+7/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     2+1/6   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    2+3/16   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR    2+5/24   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   2+11/48   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR     2+1/4   TR  2   CH  4   ST &E3 &00 &42
BA  123   CR   2+13/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR    2+7/24   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR    2+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     2+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   2+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     2+3/8   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR   2+19/48   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR    2+5/12   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    2+7/16   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   2+11/24   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   2+23/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     2+1/2   TR  1   CH  1   NT  C               1   voff=80
BA  123   CR     2+1/2   TR  1   CH  1   NT  G-              1   voff=80
BA  123   CR     2+1/2   TR  1   CH  1   NT  C-              1   voff=80
BA  123   CR     2+1/2   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR     2+1/2   TR  3   CH  5   NT  C--             1   voff=80
BA  123   CR     2+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR   2+25/48   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   2+13/24   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    2+9/16   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR    2+7/12   TR  2   CH  4   ST &E3 &00 &3E
BA  123   CR   2+29/48   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR     2+5/8   TR  2   CH  4   ST &E3 &00 &3F
BA  123   CR   2+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR     2+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   2+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   2+17/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   2+35/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     2+3/4   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+37/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+19/24   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+13/16   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     2+5/6   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+41/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR     2+7/8   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+43/48   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+11/12   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+15/16   TR  2   CH  4   ST &E3 &00 &41
BA  123   CR   2+23/24   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR   2+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         3   TR  2   CH  4   ST &E3 &00 &40
BA  123   CR         3   TR  2   CH  3   NT  C'              1   voff=80
BA  123   CR         3   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  123   CR         3   TR  7   CH 10   NT  E--           1/2   voff=80
BA  123   CR         3   TR  7   CH 10   NT  C--           1/2   voff=80
BA  123   CR     3+1/2   TR  1   CH  1   NT  C             1/2   voff=80
BA  123   CR     3+1/2   TR  1   CH  1   NT  G-            1/2   voff=80
BA  123   CR     3+1/2   TR  1   CH  1   NT  C-            1/2   voff=80
BA  123   CR     3+1/2   TR  3   CH  5   NT  C--           1/2   voff=80
BA  123   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  124   CR         0   TR  1   CH  1   NT  Bb-         1+1/2   voff=80
BA  124   CR         0   TR  1   CH  1   NT  F-          1+1/2   voff=80
BA  124   CR         0   TR  1   CH  1   NT  Bb--        1+1/2   voff=80
